Comisión Nacional del Agua
Subdirección General Técnica
Estación: Cacahoatán
Clave: C07018
Estado: Chiapas
Municipio: Cacahoatán

Fecha, Precipitación(mm), Temperatura Media(ºC), Temperatura Máxima(ºC), Temperatura Mínima(ºC), Evaporación(mm)
1944/05/15,5.20,-,-,-,-
1944/05/16,0.00,26.00,33.50,18.50,-
1944/05/17,5.90,26.75,34.00,19.50,-
1944/05/18,0.00,25.25,31.00,19.50,-
1944/05/19,11.40,25.50,32.50,18.50,-
1944/05/20,17.50,28.00,33.00,23.00,-
1944/05/21,13.50,25.25,32.00,18.50,-
1944/05/22,98.50,25.50,32.00,19.00,-
1944/05/23,2.80,26.00,31.50,20.50,-
1944/05/24,11.50,27.00,33.00,21.00,-
1944/05/25,0.00,27.00,33.00,21.00,-
1944/05/26,6.50,26.75,33.00,20.50,-
1944/05/27,47.00,29.75,35.00,24.50,-
1944/05/28,20.50,26.25,32.00,20.50,-
1944/05/29,23.80,25.25,30.00,20.50,-
1944/05/30,50.00,26.50,31.00,22.00,-
1944/05/31,95.00,24.75,30.00,19.50,-
1944/06/01,152.50,25.00,30.00,20.00,5.25
1944/06/02,4.50,24.25,28.50,20.00,4.50
1944/06/03,49.50,22.50,25.00,20.00,4.95
1944/06/04,7.50,23.75,28.00,19.50,7.50
1944/06/05,28.00,26.25,30.50,22.00,2.80
1944/06/06,5.50,28.50,36.00,21.00,5.50
1944/06/07,45.00,25.25,30.50,20.00,4.50
1944/06/08,8.20,23.50,28.00,19.00,8.20
1944/06/09,14.00,25.50,29.00,22.00,14.00
1944/06/10,17.00,26.50,27.50,25.50,1.70
1944/06/11,15.00,24.25,27.50,21.00,1.50
1944/06/12,4.00,24.25,27.50,21.00,4.00
1944/06/13,0.00,24.75,30.00,19.50,-
1944/06/14,0.00,25.75,32.00,19.50,-
1944/06/15,0.00,26.00,31.00,21.00,-
1944/06/16,0.00,26.00,30.50,21.50,-
1944/06/17,13.50,26.00,31.50,20.50,1.35
1944/06/18,12.50,26.00,30.50,21.50,1.25
1944/06/19,30.50,25.75,30.50,21.00,3.05
1944/06/20,4.80,25.25,29.50,21.00,4.80
1944/06/21,34.00,27.50,35.00,20.00,3.40
1944/06/22,45.00,27.50,35.00,20.00,4.50
1944/06/23,6.80,27.00,33.00,21.00,6.80
1944/06/24,26.80,25.75,32.00,19.50,2.68
1944/06/25,45.80,25.75,32.00,19.50,4.58
1944/06/26,111.50,26.50,32.00,21.00,5.00
1944/06/27,18.00,26.50,32.50,20.50,1.80
1944/06/28,20.50,27.25,32.50,22.00,2.05
1944/06/29,8.50,27.00,32.00,22.00,8.50
1944/06/30,9.00,27.25,32.00,22.50,9.00
1944/07/01,13.50,27.75,33.00,22.50,-
1944/07/02,8.00,26.75,32.00,21.50,-
1944/07/03,1.00,27.75,32.00,23.50,-
1944/07/04,1.50,26.25,31.00,21.50,-
1944/07/05,0.00,26.25,33.00,19.50,-
1944/07/06,6.50,29.25,33.00,25.50,-
1944/07/07,0.00,27.75,32.00,23.50,-
1944/07/08,2.50,27.00,32.00,22.00,-
1944/07/09,19.50,28.25,32.00,24.50,-
1944/07/10,17.00,26.50,32.50,20.50,-
1944/07/11,9.00,26.75,33.00,20.50,-
1944/07/12,3.50,27.25,34.00,20.50,-
1944/07/13,0.00,29.00,34.50,23.50,-
1944/07/14,0.00,27.25,31.00,23.50,-
1944/07/15,13.00,26.25,32.00,20.50,-
1944/07/16,0.50,26.50,33.00,20.00,-
1944/07/17,0.00,28.50,33.50,23.50,-
1944/07/18,35.50,27.00,31.00,23.00,-
1944/07/19,0.00,27.00,32.00,22.00,-
1944/07/20,0.00,29.00,32.00,26.00,-
1944/07/21,0.00,28.75,32.00,25.50,-
1944/07/22,5.80,28.00,32.00,24.00,-
1944/07/23,4.00,27.25,30.50,24.00,-
1944/07/24,0.00,28.00,32.50,23.50,-
1944/07/25,11.50,27.50,31.50,23.50,-
1944/07/26,0.00,27.75,32.00,23.50,-
1944/07/27,14.00,26.75,29.50,24.00,-
1944/07/28,21.00,26.25,31.00,21.50,-
1944/07/29,10.00,25.50,31.50,19.50,-
1944/07/30,12.00,29.50,32.00,27.00,-
1944/07/31,9.00,30.00,32.00,28.00,-
1944/08/01,0.20,30.50,32.50,28.50,-
1944/08/02,13.00,28.75,32.50,25.00,-
1944/08/03,12.00,26.25,28.50,24.00,-
1944/08/04,2.00,29.50,32.50,26.50,-
1944/08/05,14.00,29.75,32.50,27.00,-
1944/08/06,0.00,28.50,31.50,25.50,-
1944/08/07,6.50,28.00,31.00,25.00,-
1944/08/08,19.00,26.50,31.50,21.50,-
1944/08/09,26.00,26.75,30.00,23.50,-
1944/08/10,5.00,27.50,31.00,24.00,-
1944/08/11,0.80,28.25,32.00,24.50,-
1944/08/12,9.80,28.75,32.00,25.50,-
1944/08/13,49.50,31.00,37.00,25.00,-
1944/08/14,0.00,24.75,32.00,17.50,-
1944/08/15,32.00,28.00,32.00,24.00,-
1944/08/16,0.00,25.75,32.00,19.50,-
1944/08/17,1.00,28.75,32.00,25.50,-
1944/08/18,0.50,28.75,33.00,24.50,-
1944/08/19,3.50,29.25,32.50,26.00,-
1944/08/20,46.50,27.75,31.00,24.50,-
1944/08/21,7.00,28.25,32.00,24.50,-
1944/08/22,17.00,28.25,31.00,25.50,-
1944/08/23,61.00,26.50,31.00,22.00,-
1944/08/24,57.50,27.00,31.00,23.00,-
1944/08/25,0.00,27.75,30.00,25.50,-
1944/08/26,0.00,26.75,29.50,24.00,-
1944/08/27,1.50,30.50,33.00,28.00,-
1944/08/28,0.00,29.00,32.00,26.00,-
1944/08/29,2.50,28.00,31.00,25.00,-
1944/08/30,4.50,28.00,31.00,25.00,-
1944/08/31,40.00,29.00,31.00,27.00,-
1944/09/01,20.00,26.00,29.00,23.00,-
1944/09/02,72.80,25.25,30.00,20.50,-
1944/09/03,4.50,25.50,29.00,22.00,-
1944/09/04,124.50,27.00,30.00,24.00,-
1944/09/05,26.00,27.00,31.00,23.00,-
1944/09/06,20.00,25.75,28.50,23.00,-
1944/09/07,46.50,27.50,31.00,24.00,-
1944/09/08,3.50,27.75,30.50,25.00,-
1944/09/09,11.00,27.25,32.00,22.50,-
1944/09/10,24.50,28.50,31.50,25.50,-
1944/09/11,21.00,27.75,31.00,24.50,-
1944/09/12,12.00,28.25,30.50,26.00,-
1944/09/13,3.80,26.50,31.50,21.50,-
1944/09/14,0.00,28.50,32.00,25.00,-
1944/09/15,50.50,28.25,31.00,25.50,-
1944/09/16,2.80,28.50,32.50,24.50,-
1944/09/17,30.00,28.00,31.00,25.00,-
1944/09/18,5.80,28.00,31.50,24.50,-
1944/09/19,60.00,27.50,31.00,24.00,-
1944/09/20,26.80,26.25,31.50,21.00,-
1944/09/21,118.50,28.00,30.00,26.00,-
1944/09/22,200.00,25.25,28.50,22.00,-
1944/09/23,31.80,23.00,25.50,20.50,-
1944/09/24,0.50,24.75,28.50,21.00,-
1944/09/25,5.00,25.00,31.00,19.00,-
1944/09/26,25.00,25.25,30.00,20.50,-
1944/09/27,3.00,25.50,31.00,20.00,-
1944/09/28,14.80,28.25,32.00,24.50,-
1944/09/29,26.50,28.75,31.50,26.00,-
1944/09/30,0.00,-,-,-,-
1944/10/01,-,-,-,-,-
1944/10/02,-,-,-,-,-
1944/10/03,-,-,-,-,-
1944/10/04,-,-,-,-,-
1944/10/05,-,-,-,-,-
1944/10/06,-,-,-,-,-
1944/10/07,-,-,-,-,-
1944/10/08,-,-,-,-,-
1944/10/09,-,-,-,-,-
1944/10/10,-,-,-,-,-
1944/10/11,-,-,-,-,-
1944/10/12,-,-,-,-,-
1944/10/13,-,-,-,-,-
1944/10/14,-,-,-,-,-
1944/10/15,-,-,-,-,-
1944/10/16,-,-,-,-,-
1944/10/17,-,-,-,-,-
1944/10/18,-,-,-,-,-
1944/10/19,-,-,-,-,-
1944/10/20,-,-,-,-,-
1944/10/21,-,-,-,-,-
1944/10/22,-,-,-,-,-
1944/10/23,-,-,-,-,-
1944/10/24,-,-,-,-,-
1944/10/25,-,-,-,-,-
1944/10/26,-,-,-,-,-
1944/10/27,-,-,-,-,-
1944/10/28,-,-,-,-,-
1944/10/29,-,-,-,-,-
1944/10/30,-,-,-,-,-
1944/10/31,-,-,-,-,-
1944/11/01,-,-,-,-,-
1944/11/02,-,-,-,-,-
1944/11/03,-,-,-,-,-
1944/11/04,-,-,-,-,-
1944/11/05,-,-,-,-,-
1944/11/06,-,-,-,-,-
1944/11/07,-,-,-,-,-
1944/11/08,-,-,-,-,-
1944/11/09,-,-,-,-,-
1944/11/10,-,-,-,-,-
1944/11/11,-,-,-,-,-
1944/11/12,-,-,-,-,-
1944/11/13,-,-,-,-,-
1944/11/14,-,-,-,-,-
1944/11/15,-,-,-,-,-
1944/11/16,-,-,-,-,-
1944/11/17,-,-,-,-,-
1944/11/18,-,-,-,-,-
1944/11/19,-,-,-,-,-
1944/11/20,-,-,-,-,-
1944/11/21,-,-,-,-,-
1944/11/22,-,-,-,-,-
1944/11/23,-,-,-,-,-
1944/11/24,-,-,-,-,-
1944/11/25,-,-,-,-,-
1944/11/26,-,-,-,-,-
1944/11/27,-,-,-,-,-
1944/11/28,-,-,-,-,-
1944/11/29,-,-,-,-,-
1944/11/30,-,-,-,-,-
1944/12/01,-,-,-,-,-
1944/12/02,-,-,-,-,-
1944/12/03,-,-,-,-,-
1944/12/04,-,-,-,-,-
1944/12/05,-,-,-,-,-
1944/12/06,-,-,-,-,-
1944/12/07,-,-,-,-,-
1944/12/08,-,-,-,-,-
1944/12/09,-,-,-,-,-
1944/12/10,-,-,-,-,-
1944/12/11,-,-,-,-,-
1944/12/12,-,-,-,-,-
1944/12/13,-,-,-,-,-
1944/12/14,-,-,-,-,-
1944/12/15,-,-,-,-,-
1944/12/16,-,-,-,-,-
1944/12/17,-,-,-,-,-
1944/12/18,-,-,-,-,-
1944/12/19,-,-,-,-,-
1944/12/20,-,-,-,-,-
1944/12/21,-,-,-,-,-
1944/12/22,-,-,-,-,-
1944/12/23,-,-,-,-,-
1944/12/24,-,-,-,-,-
1944/12/25,-,-,-,-,-
1944/12/26,-,-,-,-,-
1944/12/27,-,-,-,-,-
1944/12/28,-,-,-,-,-
1944/12/29,-,-,-,-,-
1944/12/30,-,-,-,-,-
1944/12/31,-,-,-,-,-
1945/01/01,-,-,-,-,-
1945/01/02,-,-,-,-,-
1945/01/03,-,-,-,-,-
1945/01/04,-,-,-,-,-
1945/01/05,-,-,-,-,-
1945/01/06,-,-,-,-,-
1945/01/07,-,-,-,-,-
1945/01/08,-,-,-,-,-
1945/01/09,-,-,-,-,-
1945/01/10,-,-,-,-,-
1945/01/11,-,-,-,-,-
1945/01/12,-,-,-,-,-
1945/01/13,-,-,-,-,-
1945/01/14,-,-,-,-,-
1945/01/15,-,-,-,-,-
1945/01/16,-,-,-,-,-
1945/01/17,-,-,-,-,-
1945/01/18,-,-,-,-,-
1945/01/19,-,-,-,-,-
1945/01/20,-,-,-,-,-
1945/01/21,-,-,-,-,-
1945/01/22,-,-,-,-,-
1945/01/23,-,-,-,-,-
1945/01/24,-,-,-,-,-
1945/01/25,-,-,-,-,-
1945/01/26,-,-,-,-,-
1945/01/27,-,-,-,-,-
1945/01/28,-,-,-,-,-
1945/01/29,-,-,-,-,-
1945/01/30,-,-,-,-,-
1945/01/31,-,-,-,-,-
1945/02/01,-,-,-,-,-
1945/02/02,-,-,-,-,-
1945/02/03,-,-,-,-,-
1945/02/04,-,-,-,-,-
1945/02/05,-,-,-,-,-
1945/02/06,-,-,-,-,-
1945/02/07,-,-,-,-,-
1945/02/08,-,-,-,-,-
1945/02/09,-,-,-,-,-
1945/02/10,-,-,-,-,-
1945/02/11,-,-,-,-,-
1945/02/12,-,-,-,-,-
1945/02/13,-,-,-,-,-
1945/02/14,-,-,-,-,-
1945/02/15,-,-,-,-,-
1945/02/16,-,-,-,-,-
1945/02/17,-,-,-,-,-
1945/02/18,-,-,-,-,-
1945/02/19,-,-,-,-,-
1945/02/20,-,-,-,-,-
1945/02/21,-,-,-,-,-
1945/02/22,-,-,-,-,-
1945/02/23,-,-,-,-,-
1945/02/24,-,-,-,-,-
1945/02/25,-,-,-,-,-
1945/02/26,-,-,-,-,-
1945/02/27,-,-,-,-,-
1945/02/28,-,-,-,-,-
1945/03/01,-,-,-,-,-
1945/03/02,-,-,-,-,-
1945/03/03,-,-,-,-,-
1945/03/04,-,-,-,-,-
1945/03/05,-,-,-,-,-
1945/03/06,-,-,-,-,-
1945/03/07,-,-,-,-,-
1945/03/08,-,-,-,-,-
1945/03/09,-,-,-,-,-
1945/03/10,-,-,-,-,-
1945/03/11,-,-,-,-,-
1945/03/12,-,-,-,-,-
1945/03/13,-,-,-,-,-
1945/03/14,-,-,-,-,-
1945/03/15,-,-,-,-,-
1945/03/16,-,-,-,-,-
1945/03/17,-,-,-,-,-
1945/03/18,-,-,-,-,-
1945/03/19,-,-,-,-,-
1945/03/20,-,-,-,-,-
1945/03/21,-,-,-,-,-
1945/03/22,-,-,-,-,-
1945/03/23,-,-,-,-,-
1945/03/24,-,-,-,-,-
1945/03/25,-,-,-,-,-
1945/03/26,-,-,-,-,-
1945/03/27,-,-,-,-,-
1945/03/28,-,-,-,-,-
1945/03/29,-,-,-,-,-
1945/03/30,-,-,-,-,-
1945/03/31,-,-,-,-,-
1945/04/01,-,-,-,-,-
1945/04/02,-,-,-,-,-
1945/04/03,-,-,-,-,-
1945/04/04,-,-,-,-,-
1945/04/05,-,-,-,-,-
1945/04/06,-,-,-,-,-
1945/04/07,-,-,-,-,-
1945/04/08,-,-,-,-,-
1945/04/09,-,-,-,-,-
1945/04/10,-,-,-,-,-
1945/04/11,-,-,-,-,-
1945/04/12,-,-,-,-,-
1945/04/13,-,-,-,-,-
1945/04/14,-,-,-,-,-
1945/04/15,-,-,-,-,-
1945/04/16,-,-,-,-,-
1945/04/17,-,-,-,-,-
1945/04/18,-,-,-,-,-
1945/04/19,-,-,-,-,-
1945/04/20,-,-,-,-,-
1945/04/21,-,-,-,-,-
1945/04/22,-,-,-,-,-
1945/04/23,-,-,-,-,-
1945/04/24,-,-,-,-,-
1945/04/25,-,-,-,-,-
1945/04/26,-,-,-,-,-
1945/04/27,-,-,-,-,-
1945/04/28,-,-,-,-,-
1945/04/29,-,-,-,-,-
1945/04/30,-,-,-,-,-
1945/05/01,-,-,-,-,-
1945/05/02,-,-,-,-,-
1945/05/03,-,-,-,-,-
1945/05/04,-,-,-,-,-
1945/05/05,-,-,-,-,-
1945/05/06,-,-,-,-,-
1945/05/07,-,-,-,-,-
1945/05/08,-,-,-,-,-
1945/05/09,-,-,-,-,-
1945/05/10,-,-,-,-,-
1945/05/11,-,-,-,-,-
1945/05/12,-,-,-,-,-
1945/05/13,-,-,-,-,-
1945/05/14,-,-,-,-,-
1945/05/15,-,-,-,-,-
1945/05/16,-,-,-,-,-
1945/05/17,-,-,-,-,-
1945/05/18,-,-,-,-,-
1945/05/19,-,-,-,-,-
1945/05/20,-,-,-,-,-
1945/05/21,-,-,-,-,-
1945/05/22,-,-,-,-,-
1945/05/23,-,-,-,-,-
1945/05/24,-,-,-,-,-
1945/05/25,-,-,-,-,-
1945/05/26,-,-,-,-,-
1945/05/27,-,-,-,-,-
1945/05/28,-,-,-,-,-
1945/05/29,-,-,-,-,-
1945/05/30,-,-,-,-,-
1945/05/31,-,-,-,-,-
1945/06/01,120.00,29.75,32.00,27.50,-
1945/06/02,32.00,25.25,33.00,17.50,-
1945/06/03,13.00,24.50,30.50,18.50,-
1945/06/04,6.50,25.50,32.00,19.00,-
1945/06/05,1.00,25.75,33.00,18.50,-
1945/06/06,1.50,31.25,34.00,28.50,-
1945/06/07,0.00,26.75,33.50,20.00,-
1945/06/08,37.00,26.00,34.00,18.00,-
1945/06/09,1.80,23.75,29.00,18.50,-
1945/06/10,72.00,25.50,32.00,19.00,-
1945/06/11,1.50,25.75,34.00,17.50,-
1945/06/12,20.00,25.75,32.00,19.50,-
1945/06/13,41.50,27.50,29.00,26.00,-
1945/06/14,25.00,24.75,32.00,17.50,-
1945/06/15,18.50,24.50,32.00,17.00,-
1945/06/16,73.50,25.00,32.00,18.00,-
1945/06/17,38.00,25.50,32.00,19.00,-
1945/06/18,2.50,25.00,32.00,18.00,-
1945/06/19,15.50,25.00,32.00,18.00,-
1945/06/20,24.50,24.50,31.00,18.00,-
1945/06/21,16.00,24.00,30.00,18.00,-
1945/06/22,9.00,25.00,31.00,19.00,-
1945/06/23,19.00,23.00,27.00,19.00,-
1945/06/24,5.00,24.75,31.00,18.50,-
1945/06/25,6.00,24.50,31.00,18.00,-
1945/06/26,0.00,25.25,32.00,18.50,-
1945/06/27,0.00,24.75,31.50,18.00,-
1945/06/28,1.50,26.00,33.00,19.00,-
1945/06/29,4.50,25.00,31.00,19.00,-
1945/06/30,43.00,25.25,32.00,18.50,-
1945/07/01,24.00,24.75,31.50,18.00,-
1945/07/02,23.50,24.50,32.00,17.00,-
1945/07/03,3.80,24.25,31.50,17.00,-
1945/07/04,2.00,24.00,29.00,19.00,-
1945/07/05,22.00,24.00,31.00,17.00,-
1945/07/06,0.00,24.50,32.00,17.00,-
1945/07/07,5.00,24.50,32.00,17.00,-
1945/07/08,0.00,23.75,29.00,18.50,-
1945/07/09,0.00,24.25,32.50,16.00,-
1945/07/10,13.00,24.75,32.50,17.00,-
1945/07/11,0.00,24.75,33.00,16.50,-
1945/07/12,20.50,25.50,34.00,17.00,-
1945/07/13,20.00,23.00,33.00,13.00,-
1945/07/14,1.00,24.75,32.00,17.50,-
1945/07/15,21.50,25.25,31.50,19.00,-
1945/07/16,0.00,24.25,30.00,18.50,-
1945/07/17,0.00,24.25,30.50,18.00,-
1945/07/18,0.00,24.00,31.00,17.00,-
1945/07/19,33.00,25.25,33.50,17.00,-
1945/07/20,30.00,24.50,31.00,18.00,-
1945/07/21,69.00,25.00,32.00,18.00,-
1945/07/22,65.00,23.50,30.00,17.00,-
1945/07/23,65.00,25.50,33.00,18.00,-
1945/07/24,30.00,24.50,31.00,18.00,-
1945/07/25,45.00,23.75,32.00,15.50,-
1945/07/26,4.00,25.75,33.50,18.00,-
1945/07/27,52.00,24.00,31.00,17.00,-
1945/07/28,31.00,24.00,31.00,17.00,-
1945/07/29,1.50,24.00,30.00,18.00,-
1945/07/30,122.50,24.00,31.00,17.00,-
1945/07/31,1.00,24.75,32.00,17.50,-
1945/08/01,5.00,24.50,32.00,17.00,-
1945/08/02,3.50,25.25,31.50,19.00,-
1945/08/03,5.00,24.00,31.50,16.50,-
1945/08/04,2.00,25.00,31.00,19.00,-
1945/08/05,47.00,24.75,31.50,18.00,-
1945/08/06,4.50,24.00,31.00,17.00,-
1945/08/07,3.00,24.50,32.00,17.00,-
1945/08/08,3.50,24.25,31.00,17.50,-
1945/08/09,45.50,24.50,30.00,19.00,-
1945/08/10,3.50,24.50,31.00,18.00,-
1945/08/11,60.00,24.50,32.00,17.00,-
1945/08/12,0.00,24.75,31.50,18.00,-
1945/08/13,1.50,25.00,32.00,18.00,-
1945/08/14,23.00,25.00,32.00,18.00,-
1945/08/15,40.00,24.00,31.50,16.50,-
1945/08/16,0.00,24.50,32.00,17.00,-
1945/08/17,0.00,24.75,31.50,18.00,-
1945/08/18,17.00,23.50,29.00,18.00,-
1945/08/19,21.00,23.50,29.00,18.00,-
1945/08/20,1.00,22.25,26.50,18.00,-
1945/08/21,0.00,24.50,31.00,18.00,-
1945/08/22,1.00,24.25,30.50,18.00,-
1945/08/23,0.00,24.75,32.00,17.50,-
1945/08/24,5.00,25.50,32.00,19.00,-
1945/08/25,1.00,25.50,33.00,18.00,-
1945/08/26,20.00,25.00,32.00,18.00,-
1945/08/27,3.50,24.75,32.50,17.00,-
1945/08/28,10.00,24.25,31.00,17.50,-
1945/08/29,2.00,24.50,31.00,18.00,-
1945/08/30,80.00,24.50,32.00,17.00,-
1945/08/31,36.00,24.50,32.00,17.00,-
1945/09/01,11.00,25.00,31.00,19.00,-
1945/09/02,1.50,25.00,32.00,18.00,-
1945/09/03,8.00,24.50,30.00,19.00,-
1945/09/04,17.50,24.50,31.00,18.00,-
1945/09/05,75.00,25.50,32.00,19.00,-
1945/09/06,82.00,26.50,33.00,20.00,-
1945/09/07,64.00,24.75,30.50,19.00,-
1945/09/08,13.00,24.50,31.50,17.50,-
1945/09/09,0.00,24.25,32.00,16.50,-
1945/09/10,0.00,24.75,32.50,17.00,-
1945/09/11,40.00,25.75,33.00,18.50,-
1945/09/12,81.00,26.00,33.00,19.00,-
1945/09/13,1.00,24.50,32.00,17.00,-
1945/09/14,60.00,25.50,33.00,18.00,-
1945/09/15,44.00,23.00,28.00,18.00,-
1945/09/16,18.00,25.25,32.50,18.00,-
1945/09/17,16.00,24.75,32.00,17.50,-
1945/09/18,45.00,23.50,30.50,16.50,-
1945/09/19,20.00,23.75,30.50,17.00,-
1945/09/20,1.00,24.00,31.00,17.00,-
1945/09/21,0.00,24.50,32.00,17.00,-
1945/09/22,6.00,24.00,30.00,18.00,-
1945/09/23,42.00,24.50,31.50,17.50,-
1945/09/24,3.00,24.50,32.00,17.00,-
1945/09/25,1.50,24.00,31.00,17.00,-
1945/09/26,0.50,25.75,34.00,17.50,-
1945/09/27,1.00,24.75,31.50,18.00,-
1945/09/28,11.50,23.00,29.00,17.00,-
1945/09/29,4.00,25.00,30.00,20.00,-
1945/09/30,120.00,24.50,31.00,18.00,-
1945/10/01,2.00,21.25,25.50,17.00,-
1945/10/02,5.00,22.00,27.50,16.50,-
1945/10/03,13.00,24.25,31.00,17.50,-
1945/10/04,18.00,24.25,31.00,17.50,-
1945/10/05,6.00,24.50,31.00,18.00,-
1945/10/06,26.50,21.75,28.00,15.50,-
1945/10/07,0.00,22.50,30.00,15.00,-
1945/10/08,0.00,24.50,32.00,17.00,-
1945/10/09,37.00,24.50,32.00,17.00,-
1945/10/10,33.00,24.50,31.00,18.00,-
1945/10/11,17.00,24.00,31.00,17.00,-
1945/10/12,0.50,25.00,32.00,18.00,-
1945/10/13,5.00,24.00,31.00,17.00,-
1945/10/14,4.00,25.50,31.50,19.50,-
1945/10/15,60.00,23.50,31.00,16.00,-
1945/10/16,4.00,24.00,31.50,16.50,-
1945/10/17,61.00,23.25,30.50,16.00,-
1945/10/18,10.00,24.00,31.00,17.00,-
1945/10/19,12.50,24.50,31.00,18.00,-
1945/10/20,0.00,23.25,30.00,16.50,-
1945/10/21,0.00,24.75,32.50,17.00,-
1945/10/22,22.00,25.25,33.00,17.50,-
1945/10/23,9.00,24.25,32.00,16.50,-
1945/10/24,6.00,24.75,32.50,17.00,-
1945/10/25,14.00,25.00,32.00,18.00,-
1945/10/26,0.00,24.50,32.00,17.00,-
1945/10/27,0.00,24.50,32.00,17.00,-
1945/10/28,7.50,24.00,32.00,16.00,-
1945/10/29,51.00,22.50,29.00,16.00,-
1945/10/30,20.50,-,-,-,-
1945/10/31,-,-,-,-,-
1945/11/01,1.00,24.50,32.00,17.00,-
1945/11/02,15.50,24.50,31.00,18.00,-
1945/11/03,2.50,25.00,31.00,19.00,-
1945/11/04,0.00,24.00,31.00,17.00,-
1945/11/05,6.00,24.00,32.00,16.00,-
1945/11/06,2.50,24.50,32.00,17.00,-
1945/11/07,0.50,23.50,31.00,16.00,-
1945/11/08,12.00,23.75,31.50,16.00,-
1945/11/09,0.50,24.25,32.00,16.50,-
1945/11/10,1.50,24.00,31.50,16.50,-
1945/11/11,0.80,23.50,31.50,15.50,-
1945/11/12,37.50,21.00,27.00,15.00,-
1945/11/13,5.00,23.25,31.50,15.00,-
1945/11/14,0.00,24.50,32.00,17.00,-
1945/11/15,0.00,24.25,32.00,16.50,-
1945/11/16,0.00,24.00,31.50,16.50,-
1945/11/17,0.00,24.00,31.00,17.00,-
1945/11/18,0.00,24.25,31.50,17.00,-
1945/11/19,0.00,24.75,32.00,17.50,-
1945/11/20,18.50,25.25,32.50,18.00,-
1945/11/21,66.00,23.50,30.50,16.50,-
1945/11/22,0.00,24.25,31.50,17.00,-
1945/11/23,0.00,24.25,31.50,17.00,-
1945/11/24,170.00,24.25,31.50,17.00,-
1945/11/25,2.00,24.25,31.50,17.00,-
1945/11/26,0.00,24.75,32.00,17.50,-
1945/11/27,25.20,23.75,31.00,16.50,-
1945/11/28,0.00,24.00,31.50,16.50,-
1945/11/29,0.00,23.75,31.00,16.50,-
1945/11/30,0.00,23.50,31.00,16.00,-
1945/12/01,16.50,23.75,31.00,16.50,-
1945/12/02,0.00,27.00,37.50,16.50,-
1945/12/03,0.00,26.00,37.00,15.00,-
1945/12/04,0.00,23.00,31.00,15.00,-
1945/12/05,0.00,23.00,30.00,16.00,-
1945/12/06,0.00,22.00,30.00,14.00,-
1945/12/07,0.00,22.25,30.00,14.50,-
1945/12/08,0.00,22.00,30.50,13.50,-
1945/12/09,0.00,20.75,30.00,11.50,-
1945/12/10,0.00,23.50,32.00,15.00,-
1945/12/11,0.00,23.50,32.00,15.00,-
1945/12/12,0.00,24.25,32.00,16.50,-
1945/12/13,0.00,23.00,31.00,15.00,-
1945/12/14,0.00,23.75,32.00,15.50,-
1945/12/15,0.00,23.75,32.00,15.50,-
1945/12/16,0.00,23.25,31.00,15.50,-
1945/12/17,0.00,23.50,31.50,15.50,-
1945/12/18,0.00,23.75,32.00,15.50,-
1945/12/19,0.00,24.00,32.00,16.00,-
1945/12/20,0.00,24.25,32.50,16.00,-
1945/12/21,0.00,23.50,30.50,16.50,-
1945/12/22,0.00,23.75,32.00,15.50,-
1945/12/23,0.00,24.25,32.00,16.50,-
1945/12/24,0.10,23.00,30.50,15.50,-
1945/12/25,0.00,23.50,31.50,15.50,-
1945/12/26,0.00,24.00,31.50,16.50,-
1945/12/27,0.10,24.25,32.00,16.50,-
1945/12/28,0.00,24.00,32.00,16.00,-
1945/12/29,0.00,23.75,32.00,15.50,-
1945/12/30,0.00,23.50,31.00,16.00,-
1945/12/31,0.00,23.75,32.00,15.50,-
1946/01/01,0.00,23.25,31.00,15.50,-
1946/01/02,0.00,23.50,31.50,15.50,-
1946/01/03,23.00,23.25,31.00,15.50,-
1946/01/04,5.00,23.50,31.50,15.50,-
1946/01/05,0.00,22.00,29.00,15.00,-
1946/01/06,0.00,23.50,31.00,16.00,-
1946/01/07,0.00,23.00,31.00,15.00,-
1946/01/08,0.00,23.75,32.00,15.50,-
1946/01/09,0.00,23.50,31.50,15.50,-
1946/01/10,0.00,23.25,30.00,16.50,-
1946/01/11,0.00,23.75,30.50,17.00,-
1946/01/12,0.00,23.25,31.50,15.00,-
1946/01/13,0.00,23.50,31.50,15.50,-
1946/01/14,0.00,23.75,31.50,16.00,-
1946/01/15,0.00,23.50,32.00,15.00,-
1946/01/16,0.00,24.00,32.50,15.50,-
1946/01/17,0.00,24.00,32.50,15.50,-
1946/01/18,0.00,23.25,32.00,14.50,-
1946/01/19,0.00,23.50,32.50,14.50,-
1946/01/20,0.00,23.50,31.50,15.50,-
1946/01/21,0.00,23.75,32.00,15.50,-
1946/01/22,0.00,24.50,32.50,16.50,-
1946/01/23,0.00,24.00,32.00,16.00,-
1946/01/24,0.00,23.75,32.00,15.50,-
1946/01/25,0.00,23.75,32.00,15.50,-
1946/01/26,0.00,23.75,31.50,16.00,-
1946/01/27,0.00,22.75,32.00,13.50,-
1946/01/28,0.00,23.75,33.00,14.50,-
1946/01/29,0.00,23.00,33.00,13.00,-
1946/01/30,0.00,23.50,33.00,14.00,-
1946/01/31,0.00,23.50,33.00,14.00,-
1946/02/01,0.00,23.00,33.00,13.00,-
1946/02/02,0.00,23.50,33.00,14.00,-
1946/02/03,0.00,24.00,32.00,16.00,-
1946/02/04,0.00,23.00,31.00,15.00,-
